,blockArea,floorSum,groundSum,Pop,DensityB,DensityF,DensityG
0,326185.8825803893,34906.044620890956,354303.1642913172,1953.0,5987.383588002704,55950.19490782255,5512.228500432451
1,326185.8825803893,72594.26915211612,365454.80587887234,279.0,855.3405125718148,3843.2785846411016,763.4322917960826
2,326185.88257929776,480792.06639081525,713083.0846795188,4.0,12.262946416841249,8.319604834636708,5.609444517671768
3,326185.8825803893,219213.0174787528,517089.3346099846,4.0,12.262946416800212,18.247091555079294,7.735607238963855
4,326185.8825803893,243577.15594955237,529690.3583664867,1.0,3.065736604200053,4.1054753106942075,1.887895417020431
5,326185.88257929776,89216.89622668493,391904.95753100445,1.0,3.0657366042103122,11.208639196090957,2.551639066522622
6,326185.8825803893,2309.1078396257067,327340.43650020217,1.0,3.065736604200053,433.0676908368621,3.0549235245471498
7,326185.8825803893,617.9868653894853,326283.15763753594,1.0,3.065736604200053,1618.157368716488,3.064822613709311
8,326185.88257929776,1736.3276112904741,326608.5134622122,2.0,6.1314732084206245,1151.8563587856322,6.123539092104514
9,326185.8825803893,8075.15489425862,329080.9008280434,2.0,6.131473208400106,247.67326771923427,6.077532895307929
10,326185.8825803893,13872.9347416988,331109.35193880403,2.0,6.131473208400106,144.16560282580062,6.040300548109079
11,326185.8825803893,18208.830988168877,334218.744236743,96.0,294.3107140032051,5272.167118382045,287.23703160107215
12,326185.8825803893,74.84470421821426,326185.8825803893,60.0,183.94419625200317,801659.9253978794,183.94419625200317
13,326185.88257929776,2947.370475085392,326368.3160490063,60.0,183.94419625261875,20357.128670179023,183.84137506470026
14,326185.8825803893,139.29846658009734,326185.8825803893,1.0,3.065736604200053,7178.829922187226,3.065736604200053
15,326195.263585483,82360.99184885365,401817.81597051525,4381.0,13430.605802931628,53192.65712632354,10902.951103396248
16,326195.26358657464,3939.970985405658,327746.60522233887,386.0,1183.340296716334,97970.26461103687,1177.7391248282886
17,326195.263585483,255074.56217663424,542101.9734931865,386.0,1183.340296720294,1513.283005197133,712.0431558525796
18,326195.26358439145,751435.4705164817,928249.8271533342,1.0,3.0656484371094663,1.3307862607452816,1.0772961876725604
19,326195.263585483,129737.59843814258,429083.80817085545,1.0,3.0656484370992074,7.707865815604631,2.3305470422268026
20,326195.26358439145,62.70773103948194,326195.26358439145,2.0,6.131296874218933,31893.9940394393,6.131296874218933
21,326195.263585483,915.4143879629137,326523.16946525464,2.0,6.131296874198415,2184.802889596953,6.125139613447309
